politics	1.293486404159892
india	0.8251413491540571
take	0.661430504988315
place	0.3307152524941575
within	0.21886347671239373
framework	0.5393733452526186
constitution	2.107272650089362
federal	0.6931471805599453
parliamentary	1.2920683097937207
democratic	1.7368752117769202
republic	0.8152043402956416
president	0.5393733452526186
head	0.8094120135381299
state	1.0501864966331003
prime	1.791759469228055
minister	1.7368752117769202
government	1.2591503443831538
follows	0.9018052733184063
dual	0.646743202079946
polity	1.4293275411622672
system	0.43772695342478746
ie	1.6094379124341003
double	0.7480314380110796
consists	0.7480314380110796
central	0.854886526113926
authority	0.6931471805599453
centre	1.0213642444787787
states	0.5129406971331792
periphery	1.0238624330541028
defines	0.6931471805599453
organization	0.5710900208242489
powers	0.8152043402956416
limitations	0.9018052733184063
governments	1.791759469228055
wellrecognized	1.0238624330541028
rigid	1.0238624330541028
considered	0.2294270165630237
supreme	0.961353057299563
laws	0.9051562675424987
nation	0.48448908780148414
must	1.1170132697464559
conform	1.0238624330541028
provision	0.9018052733184063
bicameral	1.0238624330541028
legislature	1.0238624330541028
consisting	0.646743202079946
upper	0.646743202079946
house	1.078746690505237
rajya	0.9018052733184063
sabha	2.4456130208869244
represents	1.6227835622878783
indian	0.8489808445044271
federation	0.7480314380110796
lower	1.1324335797203664
lok	2.531687472787931
people	0.27499595984554404
whole	0.5106821222393894
provides	0.5393733452526186
independent	1.0213642444787787
judiciary	1.0238624330541028
headed	0.8152043402956416
court	0.4173161855169222
court's	1.0238624330541028
mandate	0.9018052733184063
protect	0.8152043402956416
settle	0.7480314380110796
disputes	1.4293275411622672
interstate	1.0238624330541028
nullify	0.9018052733184063
go	0.4173161855169222
union	0.4173161855169222
formed	1.86592520481708
elections	2.4849066497880004
held	0.5486443945966616
every	0.5241712736197686
five	0.47869676104397235
years	0.3379007273515952
unless	1.0986122886681098
otherwise	0.5710900208242489
specified	0.6931471805599453
parties	2.8840591718986888
claim	1.0250637228930393
majority	1.3886969407977634
members	0.5486443945966616
respective	0.8152043402956416
houses	0.6931471805599453
vidhan	1.0238624330541028
first	0.19002217016233083
general	0.4177047424341313
election	1.8156377116664317
national	0.7951494901449339
congress	1.7132700624727464
political	1.6126760865036525
party	2.5929591061268513
went	0.4380851093214848
dominate	1.0238624330541028
successive	0.7480314380110796
noncongress	1.0238624330541028
time	0.15996924565702553
saw	0.6943484703988817
end	0.2086580927584611
single	0.6943484703988817
domination	1.0238624330541028
rise	0.48448908780148414
coalition	2.8586550823245345
th	0.2086580927584611
april	0.3461560726812331
may	0.41942080099754875
brought	0.36243192806578783
back	0.251735739099125
singleparty	1.0238624330541028
rule	1.1421800416484977
country	0.8761702186429696
bharatiya	1.2920683097937207
janata	1.8928458608065681
able	0.5393733452526186
sabhacompared	1.0238624330541028
countries	0.30202402948092827
large	0.3809849939227302
number	0.3767423864542251
estimated	0.5106821222393894
became	0.2437257625541837
features	0.3461560726812331
