laptop	5.655367583453613
often	0.5088029860703921
called	0.3379007273515952
notebook	3.071587299162308
portable	2.833213344056216
personal	1.1170132697464559
computer	2.5267549339798805
clamshell	1.6227835622878783
form	0.7766405162875376
factor	1.9459101490553132
suitable	0.8152043402956416
mobile	2.0149030205422647
use	1.1390110875634953
although	0.5235036106319437
originally	0.7957763095574388
distinction	0.6931471805599453
laptops	6.2108408376652875
notebooks	1.4293275411622672
former	0.5486443945966616
bigger	1.0238624330541028
heavier	2.3773349486080524
latter	0.48448908780148414
modern	0.7906270506287866
usage	1.5016912110868412
longer	1.0787466905052372
difference	1.1421800416484977
commonly	1.0690013729029777
used	0.7890751666427542
variety	0.8037495103744269
settings	0.7480314380110796
work	0.5516619900860461
education	0.36243192806578783
multimedia	0.8152043402956416
combines	1.0238624330541028
components	2.318550127052931
inputs	0.7480314380110796
desktop	4.134743361117486
including	0.15996924565702553
display	1.975646875127639
speakers	1.0238624330541028
keyboard	3.337076051416514
pointing	2.3311328144806733
devices	2.36909894173554
touchpad	2.0477248661082057
trackpad	1.6227835622878783
single	0.6943484703988817
unit	0.9689781756029683
modernday	0.9018052733184063
also	0.013078480133237862
integrated	1.5678993048367433
webcams	0.9018052733184063
builtin	0.9018052733184063
microphones	0.9018052733184063
device	1.4762462883667473
powered	0.7480314380110796
either	0.9813508343136307
rechargeable	1.6227835622878783
battery	2.70805020110221
mains	0.9018052733184063
electricity	0.6931471805599453
ac	1.0238624330541028
adapter	0.9018052733184063
diverse	0.646743202079946
specialised	0.8152043402956416
kinds	0.6931471805599453
rugged	2.7054158199552187
convertible	2.0477248661082057
computers	2.1972245773362196
optimized	1.0238624330541028
specific	0.5710900208242489
uses	0.5710900208242489
hardware	1.0250637228930393
specifications	1.0238624330541028
significantly	1.5678993048367433
vary	0.5106821222393894
different	0.39757474507246693
types	0.5744410150483413
makes	0.4380851093214848
models	2.5877636083902544
later	0.31551318086130736
developed	0.5516619900860461
considered	0.2294270165630237
small	0.6748172890099383
niche	1.0238624330541028
market	0.5710900208242489
mostly	0.6017125091774432
specialized	1.2920683097937207
field	0.661430504988315
applications	1.6094379124341003
military	0.7248638561315757
accountancy	1.0238624330541028
sales	0.8152043402956416
representatives	0.6931471805599453
became	0.46132150592197996
closer	0.5393733452526186
widely	0.7678970361739522
purposesthe	1.0238624330541028
terms	0.6306378048054057
fairly	1.4293275411622672
interchangeably	0.9018052733184063
describe	1.0213642444787787
english	0.3160279495857884
parts	0.9284350918889964
world	0.10028647129396528
one	0.13734442878378478
may	0.5389965007326869
preferred	0.646743202079946
question	0.6931471805599453
original	0.3978881547787194
etymology	1.6227835622878783
specificity	1.0238624330541028
term—the	1.0238624330541028
term	0.640459736831132
appears	1.0986122886681098
coined	0.8152043402956416
early	0.2910518444525621
one's	0.8152043402956416
lap	1.0238624330541028
distinguish	1.0986122886681098
earlier	0.4380851093214848
much	0.4844890878014841
luggables	1.0238624330541028
retrospect	1.0238624330541028
gained	0.6065462475371804
currency	1.0238624330541028
somewhat	0.7480314380110796
manufacturers	1.5678993048367433
started	0.7957763095574388
producing	0.6931471805599453
even	0.4419774890610121
smaller	1.4960628760221593
reducing	0.8152043402956416
weight	1.293486404159892
size	1.6094379124341003
incorporating	1.0238624330541028
roughly	0.7480314380110796
paper	1.2920683097937207
marketed	2.3311328144806733
bulkier	2.0477248661082057
regardless	0.5710900208242489
late	0.4588540331260474
interchangeableas	1.0238624330541028
pc	1.6227835622878783
feasible	0.9018052733184063
idea	0.6065462475371804
followed	0.5008924492732707
information	0.4380851093214848
manipulator	1.0238624330541028
imagined	1.0238624330541028
alan	0.9018052733184063
kay	1.0238624330541028
xerox	1.0238624330541028
parc	1.0238624330541028
described	0.5772854311739477
dynabook	1.0238624330541028
ibm	2.6466459953419808
special	0.5710900208242489
apl	1.0238624330541028
machine	0.8152043402956416
scamp	1.6227835622878783
demonstrated	0.6931471805599453
prototype	1.1856017786080835
based	0.43772695342478746
palm	0.9018052733184063
processor	3.071587299162308
first	0.19002217016233083
commercially	0.961353057299563
available	0.8659281467609214
appeared	0.661430504988315
