indian	1.0077162821059202
national	0.6876913219376776
congress	2.9292823449605665
sound	0.6065462475371804
pronunciation	0.7480314380110796
help·info	0.9018052733184063
inc	0.646743202079946
often	0.13749797992277202
called	0.14552592222628105
one	0.07754123555767474
two	0.07351060996409743
major	0.2179291421025041
political	1.2034250183548865
parties	1.7027905934790735
india	0.6451744794088252
bharatiya	1.2920683097937207
janata	1.6304086805912832
party	2.564659578341778
largest	0.3160279495857884
oldest	0.646743202079946
democratically	1.0238624330541028
run	0.4380851093214848
worldnot	1.0238624330541028
citation	0.6931471805599453
given	0.28864271558697385
founded	0.661430504988315
british	0.9149757606233512
raj	0.961353057299563
founders	0.8152043402956416
include	0.2086580927584611
allan	1.4293275411622672
octavian	1.6227835622878783
hume	2.3773349486080524
–	0.680543784545615
prominent	0.7957763095574388
member	1.2523861239754361
theosophical	2.0477248661082057
society	0.5772854311739477
dadabhai	1.6227835622878783
naoroji	1.6227835622878783
dinshaw	1.0238624330541028
wacha	1.0238624330541028
late	0.2294270165630237
nineteenth	0.6931471805599453
early	0.14552592222628105
midtwentieth	1.0238624330541028
centuries	0.4173161855169222
became	0.551273433168837
pivotal	0.8152043402956416
participant	0.9018052733184063
independence	1.7368752117769204
movement	1.6094379124341003
million	0.4574878803116756
members	0.9717829544417895
participants	0.6931471805599453
opposition	1.0250637228930393
colonial	0.8152043402956416
rule	1.1421800416484977
india's	1.0787466905052372
dominant	1.0787466905052372
general	0.6812470926437268
elections	1.933633216619163
since	0.10028647129396528
outright	1.0238624330541028
majority	0.6943484703988817
six	1.0690013729029777
occasions	0.6065462475371804
led	0.7398569140315369
ruling	0.8152043402956416
coalition	2.0939270002355843
four	0.3989917065634377
times	0.2086580927584611
heading	0.9018052733184063
central	0.5241712736197686
government	1.2237918557244403
years	0.2306531296115189
seven	0.3978881547787194
prime	1.6094379124341003
ministers	1.8928458608065681
first	0.2720215808159244
jawaharlal	2.7054158199552187
nehru	3.523254541397851
recent	0.3160279495857884
manmohan	1.4293275411622672
singh	1.1421800416484977
party's	2.3311328144806733
social	0.7398569140315369
liberal	1.0238624330541028
platform	1.2920683097937207
generally	0.24037476833009136
considered	0.2294270165630237
centreleft	1.6227835622878783
politics	1.0250637228930393
congressled	1.0238624330541028
united	0.3245082285569235
progressive	1.4293275411622672
alliance	1.7368752117769202
several	0.20553568543782688
regional	0.9051562675424987
formed	1.0787466905052372
headed	0.8152043402956416
minister	2.4849066497880004
november	0.6306378048054057
power	1.0498221244986776
ten	0.48448908780148414
states	0.17098023237772642
arunachal	1.0238624330541028
pradesh	1.4083567730050839
himachal	0.8152043402956416
karnataka	0.6931471805599453
manipur	0.7480314380110796
meghalaya	1.0238624330541028
mizoram	1.0238624330541028
assam	0.961353057299563
kerala	0.7480314380110796
uttarakhand	0.7480314380110796
shared	0.646743202079946
partners	0.8152043402956416
previously	0.5106821222393894
directly	0.4173161855169222
ruled	1.0986122886681098
andhra	0.7480314380110796
tamil	0.9051562675424987
nadu	1.0986122886681098
gujarat	0.6065462475371804
madhya	0.8152043402956416
rajasthan	0.7480314380110796
punjab	1.4960628760221593
goa	0.8152043402956416
election	1.293486404159892
poorest	0.9018052733184063
postindependence	1.6227835622878783
performance	0.3796383251361875
winning	0.5106821222393894
seats	0.6931471805599453
house	0.661430504988315
congress'	2.0477248661082057
policy	1.2523861239754361
based	0.43772695342478746
upon	0.46039383185758614
gandhian	1.0238624330541028
principle	0.8152043402956416
sarvodaya	1.0238624330541028
lifting	0.8152043402956416
sections	0.8152043402956416
involves	0.5393733452526186
improvement	1.0238624330541028
lives	0.5106821222393894
economically	1.0238624330541028
underprivileged	0.9018052733184063
socially	0.9018052733184063
marginalised	1.0238624330541028
people	0.2179291421025041
primarily	0.8094120135381299
endorses	1.0238624330541028
liberalism	1.0238624330541028
seeking	0.8152043402956416
balance	0.9018052733184063
individual	0.3978881547787194
liberty	1.0238624330541028
justice	0.7480314380110796
secularism	1.6227835622878783
asserting	1.0238624330541028
right	0.5106821222393894
free	1.213092495074361
religious	0.6017125091774432
teachingsthe	1.0238624330541028
including	0.18571854290449286
scotsman	1.0238624330541028
suggestedby	1.0238624330541028
idea	0.6065462475371804
conceived	0.8152043402956416
private	0.7678970361739522
meeting	1.1421800416484977
men	0.5106821222393894
convention	0.7480314380110796
held	0.9717829544417895
madras	1.6304086805912832
december	1.1857671671843404
took	0.3978881547787194
initiative	0.9018052733184063
march	0.4380851093214848
notice	0.6931471805599453
convening	1.0238624330541028
union	0.661430504988315
meet	0.7480314380110796
poona	1.4293275411622672
following	0.3636332179047242
issued	0.6931471805599453
objective	0.646743202079946
obtain	0.6931471805599453
greater	0.3160279495857884
share	0.6065462475371804
educated	1.4293275411622672
indians	1.293486404159892
create	0.48448908780148414
civic	1.0238624330541028
dialogue	0.6931471805599453
met	0.6065462475371804
scheduled	1.0238624330541028
due	0.2437257625541837
cholera	1.0238624330541028
outbreak	0.9018052733184063
shifted	0.646743202079946
bombay	1.8928458608065681
organised	0.48448908780148414
approval	0.7480314380110796
viceroy	1.6227835622878783
lord	1.0250637228930393
dufferin	1.0238624330541028
womesh	1.0238624330541028
chandra	2.107272650089362
bonnerjee	1.0238624330541028
president	1.6181200357578556
session	1.2920683097937207
attended	0.6065462475371804
delegates	1.4293275411622672
representing	0.5106821222393894
